uuid,public_qid,strategy,generator,domain,difficulty,cognitive_dim,question_text,options,correct_answer,source_facts,answer_correct,distractors_plausible,not_ambiguous,source_faithful,needs_source,no_vague_language,difficulty_match,cognitive_match,verbatim_copy,wine_category_leak,notes
cbe71d28-9828-4724-a952-2471d062f177,WB-PRD-0521-L4,distractor_mining,chatgpt,producers,4,analysis,"Which Champagne house fits all of these clues: it dates back to 1808, makes both year-dated and multi-year cuvées, and also has a top bottling called Grande Sendrée?","[{'id': 'A', 'text': 'Moët & Chandon'}, {'id': 'B', 'text': 'Krug'}, {'id': 'C', 'text': 'Ayala & Co.'}, {'id': 'D', 'text': 'Drappier'}]",D,"[1] Only 306 bottles of the 1959 Rosé Vintage were produced.
---
[2] Domaine Chandon was later established in 1986 in Australia in Coldstream, Victoria, in the Ningxia region in China in 2013 and India's Nashik region in 2014.
---
[3] The 2000 vintage was born of the House's desire to create a vintage for the last year of the millennium.
---
[4] Ayala & Co. , founded in 1860, produces both vintage and non-vintage cuvee.
---
[5] Drappier , founded in 1808, produces both vintage and non-vintage cuvee as well as a prestige wine known as Grande Sendrée.
---
[6] In 1935, 300 bottles of a 1926-vintage precursor to Dom Pérignon were sold to Simon Bros.",,,,,,,,,,,
16146088-ecb8-4518-a09b-b49542a6fbe7,WB-PRD-0832-L4,template,template_only,producers,4,recall,Where in France can you find the wine estate Mas de Daumas Gassac?,"[{'id': 'A', 'text': 'Nice'}, {'id': 'B', 'text': 'Aniane'}, {'id': 'C', 'text': 'Gauthier'}, {'id': 'D', 'text': 'Alcains'}]",B,[1] Mas de Daumas Gassac is a wine producer located in Aniane.,,,,,,,,,,,
a491336a-e128-4369-85f2-09ca600254e0,WB-GRP-1259-L4,distractor_mining,gemini,grape_varieties,4,analysis,"Originating in the central part of Spain, specifically within the Castile-La Mancha area, which of the following is a dark-skinned viticultural variety?","[{'id': 'A', 'text': 'Abanilla'}, {'id': 'B', 'text': 'Forcallat tinta'}, {'id': 'C', 'text': 'Bobal'}, {'id': 'D', 'text': 'Bovale'}]",B,"[1] Ribeiras do Morrazo permits the | varietals = grape variety.
---
[2] Ribera del Jiloca permits the | varietals = grape variety.
---
[3] Bobal is grown predominantly in the Utiel-Requena DOP where it represents about 80% of the red grapes vines grown.
---
[4] Bovale is a name attributed to two Italian wine grape varieties that are known more commonly by their Spanish names.
---
[5] Forcallat tinta is a red Spanish wine grape variety that is native to the Castile-La Mancha region of central Spain.
---
[6] Abanilla (Vino de la Tierra) permits the | varietals = grape variety.",,,,,,,,,,,
77a2ae59-297c-4dc7-b6ff-84095747ddd3,WB-VIT-0738-L4,distractor_mining,gemini,viticulture,4,analysis,"In viticultural disease management, which vineyard threat dictates a critical targeted spray application during the phenological window immediately prior to the berries touching and sealing the bunch?","[{'id': 'A', 'text': 'Downy mildew'}, {'id': 'B', 'text': 'Botrytis'}, {'id': 'C', 'text': 'Sour rot'}, {'id': 'D', 'text': 'Black rot'}]",B,"[1] Fruit of most varieties retain susceptibility to black rot for about 6 weeks after the beginning of bloom (capfall).
---
[2] Summary Grape sour rot is a disease complex characterized by the smell of acetic acid and browning of grape berries.
---
[3] This grafting will not affect injury caused by the leaf gall form of the phylloxera.
---
[4] Botrytis management continues with a Botrytis specific fungicide at ""just before cluster closure"".
---
[5] Downy mildew (caused by Plasmopara viticola ) can be a persistent disease on grapevine canopies well into the ripening period.
---
[6] Sour rot can resemble sunscald, but the scent of acetic acid is a diagnostic key to identifying this disease complex.",,,,,,,,,,,
cf1ba434-486f-4518-81d3-91010149a1ab,WB-REG-1066-L3,distractor_mining,qwen,wine_regions,3,analysis,"Which American Viticultural Area is established under the regulatory code 27 CFR 9.122, distinguishing it from other AVAs that fall under different federal register designations?","[{'id': 'A', 'text': 'Sonoita'}, {'id': 'B', 'text': 'Cumberland Valley'}, {'id': 'C', 'text': 'Western Connecticut Highlands'}, {'id': 'D', 'text': 'Wild Horse Valley'}]",C,"[1] Cumberland Valley AVA is defined in 27 CFR 9.105.
---
[2] Wild Horse Valley AVA is defined in 27 CFR 9.124.
---
[3] Western Connecticut Highlands AVA is defined in 27 CFR 9.122.
---
[4] Sonoita AVA is located in Cochise|Pima|Santa Cruz County.
---
[5] North Coast AVA contains the Sonoma Mountain AVA.
---
[6] Central Coast AVA contains the Adelaida District AVA.",,,,,,,,,,,
c87f3017-a728-43a1-a90e-d01594b083d7,WB-VIT-0831-L4,distractor_mining,llama,viticulture,4,analysis,Which pest causes minimal damage to grapevines once the shoots have grown to about 6 inches in length?,"[{'id': 'A', 'text': 'Glassy-winged sharpshooters'}, {'id': 'B', 'text': 'Black vine weevils'}, {'id': 'C', 'text': 'Vine mealybugs'}, {'id': 'D', 'text': 'Cutworms'}]",D,"[1] Unless monitoring for glassy-winged sharpshooter and preventative measures are maintained, the insect is expected to spread north and eventually become established in more regions.
---
[2] Larvae also can cause problems for workers at harvest because hairs on their bodies can irritate the skin if they are brushed against.
---
[3] Spring treatments are recommended if the vineyard has a history of problems with this pest.
---
[4] Treat during the delayed dormant period and again at bloom if vine mealybug is present.
---
[5] The adult is a hard-shelled black beetle about 0.5 inch long with small patches of white scales on the forewings.
---
[6] Cutworm feeding after shoots are about 6 inches long does not result in significant injury.",,,,,,,,,,,
db3ff165-7cb2-4ff3-b360-922ad6f0acb8,WB-GRP-1264-L3,distractor_mining,gemini,grape_varieties,3,analysis,"Which grape variety saw its initial Washington State cultivation at the Red Willow Vineyard within the Yakima Valley AVA during 1985, followed by a debut single-variety bottling two years later?","[{'id': 'A', 'text': 'Nebbiolo'}, {'id': 'B', 'text': 'Sangiovese'}, {'id': 'C', 'text': 'Barbera'}, {'id': 'D', 'text': 'Primitivo'}]",A,"[1] Sangiovese included the majority of clones, produced wine of a lesser degree of quality.
---
[2] Primitivo has mostly ""old vine"" Zinfandel, characterized as spicy and somewhat lower in alcohol than Zinfandel from other regions.
---
[3] While Merlot is made across the globe, there tend to be two main styles.
---
[4] As of December 2007, the TTB lists both Zinfandel and Primitivo as approved grape varieties for American wines, but they are not listed as synonyms.
---
[5] In Washington State, Nebbiolo was first planted in the Red Willow Vineyard in the Yakima Valley AVA in 1985 with the first varietal release in 1987.
---
[6] == History ==

Barbera is believed to have originated in the hills of Monferrato in central Piemonte, Italy.",,,,,,,,,,,
ee5a504e-7c0b-4e2c-a176-2575a7427a81,WB-VIT-0639-L2,scenario_synthesis,llama,viticulture,2,synthesis,"A vineyard manager is dealing with weed growth in their newly planted vineyard. They are considering using postemergence herbicides to control the weeds, but are concerned about potential damage to the young vines. What would be the best course of action for the manager to take?","[{'id': 'A', 'text': 'Wait 2 years before using any herbicides to avoid vine damage'}, {'id': 'B', 'text': 'Apply pre-emergence herbicides to prevent weed growth'}, {'id': 'C', 'text': 'Use postemergence herbicides now to control the weeds'}, {'id': 'D', 'text': 'Cultivate the soil to remove large weed seeds below the herbicide zone'}]",A,"[1] Postemergence herbicides are applied to control weeds already growing in the vineyard.
---
[2] Large weed seeds, such as wild oat, may germinate in the soil below the herbicide zone and will not be controlled by a treatment.
---
[3] Cultivation Some growers prefer to manage weeds without herbicides for up to 2 years after planting in order to prevent damage to vines.",,,,,,,,,,,
ec3bbbec-44c0-40d5-a2e0-a5c04c5349f8,WB-PRD-0722-L4,distractor_mining,llama,producers,4,analysis,"Which California wine brand was one of the first to be named after a woman owner, though not the first to have a female winemaker?","[{'id': 'A', 'text': 'Peppadew Fresh Vineyards'}, {'id': 'B', 'text': 'Iowa wine'}, {'id': 'C', 'text': 'Brian Benson Cellars'}, {'id': 'D', 'text': 'Kathryn Kennedy'}]",D,"[1] Brian Benson Cellars is a wine producer in Paso Robles, United States.
---
[2] While not the first woman winemaker (Zelma Long and others), Kennedy was one of the first owners of a brand to bear a woman's name in California.
---
[3] Peppadew Fresh Vineyards is a wine producer in New Jersey, United States.
---
[4] At the outset, there were nine bonded wineries with others being established within the Southeastern New England viticultural area.
---
[5] Judgment of Paris (wine) caused surprise as France was generally regarded as being the foremost producer of the world's best wines.
---
[6] The state was one of the largest wine producers in the country during the late 19th and early 20th centuries, but Prohibition put it out of business.",,,,,,,,,,,
808eb686-0175-4aeb-9613-d4eb65d7bca2,WB-GRP-0893-L2,comparative,qwen,grape_varieties,1,analysis,"Which wine entity is defined by a regulatory requirement to be made exclusively from a single red grape variety, with no blending of other varieties permitted under its appellation rules?","[{'id': 'A', 'text': 'A red wine appellation requiring 100% use of a specific grape variety as mandated by its DOCG regulations'}, {'id': 'B', 'text': 'A white wine blend traditionally aged in neutral concrete tanks with no oak influence'}, {'id': 'C', 'text': 'A sparkling wine produced using ancestral method with minimum 18 months on lees'}, {'id': 'D', 'text': 'A red wine grape historically blended with non-Italian varieties like Cabernet Sauvignon in innovative Tuscan winemaking practices'}]",A,"[1] In the 1970s, Tuscan winemakers began a period of innovation by introducing modern oak treatments and blending the grape with non-Italian varietals such as Cabernet Sauvignon in the creation of.
---
[2] According to DOCG regulations, Barolos are to be composed of 100% nebbiolo.",,,,,,,,,,,
00d17bc0-e816-4773-9653-03a5651d989b,WB-VIT-0808-L3,scenario_synthesis,qwen,viticulture,3,synthesis,"A vineyard manager is assessing a block of vines showing progressive symptom development along the canes, with visible deterioration extending from the initial infection site toward the shoot tips. The team notes that the most severely affected plants were likely exposed to pathogens earlier in the season or in prior years. Given this pattern, which preventive strategy should have been prioritized to minimize the risk of systemic infection and chronic disease establishment?","[{'id': 'A', 'text': 'Harvesting fruit early to limit further spread within infected canes'}, {'id': 'B', 'text': 'Applying targeted treatments during bud break through May to prevent initial pathogen entry'}, {'id': 'C', 'text': 'Increasing canopy density to reduce wind-mediated pathogen dispersal'}, {'id': 'D', 'text': 'Pruning heavily below symptomatic zones to halt retrograde symptom progression toward the vine base'}]",B,"[1] Symptoms gradually spread along the cane from the point of infection toward the shoot tip and more slowly towards the base.
---
[2] Chronically diseased vines were infected the previous growing season (or in years prior) and symptoms are more severe as compared to vines infected in the current spring.
---
[3] Therefore preventing spring infections (bud break through May) is critical to prevent systemic infections that cause chronic disease.",,,,,,,,,,,
d49dc320-39ae-4dab-9db4-0403dea2f70b,WB-GRP-1192-L4,scenario_synthesis,gemini,grape_varieties,4,synthesis,"A compliance director at an American winery is reviewing a proposed front label for a new domestic red blend. The winemaking team wants to explicitly list the blend's composition on the front label: 50% Merlot, 30% Mission, and 20% St. Croix. Based on federal labeling guidelines, what is the compliance status of listing these specific names?","[{'id': 'A', 'text': 'The label will be rejected because St. Croix is classified as a non-vinifera hybrid and is excluded from the federal registry.'}, {'id': 'B', 'text': 'The label is fully compliant because all three designations are officially authorized for use on domestic wine labels.'}, {'id': 'C', 'text': 'The label must be amended to only show Merlot, as the other two are considered generic historical terms rather than authorized varieties.'}, {'id': 'D', 'text': 'The label must be amended because the federal registry requires Mission to be listed by its primary European name, Listán Prieto.'}]",B,"[1] Mission is an approved grape variety name for use on US wine labels per TTB regulations.
---
[2] Merlot is an approved grape variety name for use on US wine labels per TTB regulations.
---
[3] St. Croix is an approved grape variety name for use on US wine labels per TTB regulations.",,,,,,,,,,,
f5af5eb8-8093-45dd-9b57-cafd8e64261d,WB-REG-0698-L3,distractor_mining,llama,wine_regions,3,analysis,In which year was the Seiad Valley AVA in California established?,"[{'id': 'A', 'text': '1989'}, {'id': 'B', 'text': '1994'}, {'id': 'C', 'text': '2003'}, {'id': 'D', 'text': '1996'}]",B,"[1] The Redwood Valley AVA was established in 1996 in California.
---
[2] The Bennett Valley AVA was established in 2003 in California.
---
[3] The Warren Hills AVA was established in 1988 in New Jersey.
---
[4] The Seiad Valley AVA was established in 1994 in California.
---
[5] The Stags Leap District AVA was established in 1989 in California.
---
[6] The Ulupalakua AVA was established in 2021 in Hawaii.",,,,,,,,,,,
452ddcfc-91bd-4707-b807-c28bde4ce558,WB-REG-1288-L2,fact_to_question,qwen,wine_regions,2,recall,"In the European Union, which category of wine designation is permitted to omit the mandatory PDO or PGI labeling terms and logos, primarily due to aesthetic considerations?","[{'id': 'A', 'text': 'Deutscher Wein'}, {'id': 'B', 'text': 'Protected Geographical Indication'}, {'id': 'C', 'text': ""Appellation d'origine contrôlée""}, {'id': 'D', 'text': 'Indicazione Geografica Tipica'}]",C,"[1] Appellation d'origine contrôlée are not required to display the PDO and PGI logos or terms, mostly for aesthetic reasons.",,,,,,,,,,,
22295bad-985d-4b39-b7e7-cd58615af799,WB-GRP-1181-L2,comparative,qwen,grape_varieties,1,analysis,"Which of the following is defined by a wine appellation regulation requiring that at least 70% of the blend be composed of a single white grape variety known for producing light, crisp wines with subtle almond notes in northeastern Italy?","[{'id': 'A', 'text': 'A full-bodied red wine style requiring extended oak aging and primarily grown in Tuscany, associated with high-altitude vineyards'}, {'id': 'B', 'text': 'A white wine from a designated region where the primary grape must constitute a minimum of 70% of the blend, contributing to its characteristic freshness and aging potential'}, {'id': 'C', 'text': 'A sweet, sparkling white wine made predominantly from a single aromatic grape in the hills of Emilia-Romagna'}, {'id': 'D', 'text': 'A red wine grape permitted in DOC wines across 20 Italian provinces, often used in blends from the central and southern parts of the country'}]",B,"[1] Soave (wine) a minimum of 70% must be the Garganega grape.
---
[2] Montepulciano (grape) is a permitted variety in DOC wines produced in 20 of Italy's 95 provinces.",,,,,,,,,,,
218a2d39-8c49-4192-8743-f33b2f349cb6,WB-GRP-0870-L4,scenario_synthesis,claude,grape_varieties,4,synthesis,"A consulting enologist is reviewing three traditional-method sparkling wine projects across Europe, each bound by different regional rules. Project A operates under Franciacorta DOCG in Lombardy and wants to increase its Pinot nero component to 20% of the cuvée. Project B is a Crémant de Bourgogne producer planning a cuvée with 25% Pinot noir plus 75% Aligoté. Project C is an English grower in the 1980s wave who planted Chardonnay to emulate Champagne and is blending 100% Chardonnay for a vintage sparkling. Which project(s) comply with the stated regional framework?","[{'id': 'A', 'text': 'Only Project C complies; Project A exceeds the Pinot nero ceiling for Franciacorta, and Project B fails the minimum percentage of permitted classic varieties required in Burgundy.'}, {'id': 'B', 'text': 'Only Project A complies; the Franciacorta ceiling permits up to 20% Pinot nero, while Projects B and C breach their respective varietal rules.'}, {'id': 'C', 'text': 'All three projects comply, since each region permits flexibility around the noted classic varieties.'}, {'id': 'D', 'text': 'Projects A and B comply; Project C is disqualified because England did not permit Champagne varieties in the 1980s.'}]",A,"[1] Made predominately from Chardonnay and Pinot bianco, sparkling wine labeled under the Franciacorta DOCG is permitted to include no more than 15% Pinot nero.
---
[2] In Burgundy, AOC laws require that Crémant de Bourgogne be composed of at least thirty percent Pinot noir, Chardonnay, Pinot blanc or Pinot gris.
---
[3] In the 1980s, some English winemakers started to grow the grape varieties as used in Champagne – Chardonnay.",,,,,,,,,,,
575f048e-0fd3-492e-bdf9-438f92b64c1a,WB-GRP-1204-L2,scenario_synthesis,qwen,grape_varieties,2,analysis,"A winemaker in California is developing a new label for a varietally designated wine and plans to list the grape variety on the front label. The chosen grape is not among the most commonly planted varieties in the state, but the winemaker wants to ensure compliance with federal labeling regulations. To meet TTB requirements, the grape variety name must appear on the approved list of grape variety names. Which of the following grapes, if used as the sole named variety on the label, would be permitted under current TTB regulations for varietal labeling?","[{'id': 'A', 'text': ""Nero d'Avola""}, {'id': 'B', 'text': 'Aglianico'}, {'id': 'C', 'text': 'Tannat'}, {'id': 'D', 'text': 'Vermentino'}]",A,"[1] Nero d'Avola is an approved grape variety name for use on US wine labels per TTB regulations.
---
[2] Petit Verdot is an approved grape variety name for use on US wine labels per TTB regulations.
---
[3] Grenache Blanc is an approved grape variety name for use on US wine labels per TTB regulations.",,,,,,,,,,,
4d26ff8f-5946-4277-8a5c-947242f85706,WB-PRD-0599-L2,template,template_only,producers,2,recall,True or False: Château Canon is located in the Saint-Émilion wine region.,"[{'id': 'A', 'text': 'True'}, {'id': 'B', 'text': 'False'}]",A,[1] Château Canon is a classified Bordeaux estate in Saint-Émilion.,,,,,,,,,,,
de3a5a91-b4fa-48e0-9310-fdd7e2bf5603,WB-REG-1457-L3,distractor_mining,chatgpt,wine_regions,1,analysis,"Which Bordeaux entity is identified by the classification detail of being a broader area that contains the subzones Saint-Estèphe, Pauillac, Saint-Julien, Margaux, plus the lesser-known AOC areas Moulis and Listrac?","[{'id': 'A', 'text': 'Saint-Georges-Saint-Émilion AOC'}, {'id': 'B', 'text': 'Saint-Émilion AOC'}, {'id': 'C', 'text': 'Haut-Médoc'}, {'id': 'D', 'text': 'Clos des Jacobins'}]",C,"[1] Bordeaux wine was granted AOC status on 14 November 1936, and the AOC designation granted to the wines which have been harvested on the land of the Montagne commune or in its hamlets, Parsac and Saint-Georges.
---
[2] There are various sub-regions within the Haut-Médoc, including St-Estèphe, Pauillac, St.-Julien and Margaux and the less well known areas of AOC Moulis and Listrac.
---
[3] Occitan: Sant-Emilion AOC) is an appellation d'origine contrôlée (AOC) for red wine in the Bordeaux wine region of France.
---
[4] Saint-Georges-Saint-Émilion (French pronunciation: [sɛ̃ ʒɔʁʒ sɛ̃t‿emiljɔ̃]) is an Appellation d'origine contrôlée (AOC) for wine in the Bordeaux wine region of France, where it is situated in the Libourne subregion on the right bank of the Dordogne.
---
[5] In the heart of the country of Libournais (the area around Libourne), in a region of wine hills, Saint-Émilion is a medieval city located at the crossroads of Bordeaux.
---
[6] Clos des Jacobins is a classified Bordeaux estate in Couvent des Jacobins.",,,,,,,,,,,
2690a4cc-15f3-4df2-8829-4bddd7253791,WB-GRP-0850-L3,template,template_only,grape_varieties,3,application,"If a wine merchant wants to source genuine Chenin blanc wines, which of the following regions would be the best choice to target?","[{'id': 'A', 'text': 'Napa Valley AVA'}, {'id': 'B', 'text': 'Santa Lucia Highlands AVA'}, {'id': 'C', 'text': 'Potter Valley AVA'}, {'id': 'D', 'text': 'Maipo Valley'}]",B,[1] Santa Lucia Highlands AVA permits the Chenin blanc grape variety.,,,,,,,,,,,
f7ffd486-b21b-4453-a3fc-e678a6136e50,WB-GRP-1200-L3,comparative,llama,grape_varieties,3,analysis,"Which grape variety is permitted for use in the late harvest wines of Alsace Grand Cru AOC, including Vendange Tardive and Sélection de Grains Nobles?","[{'id': 'A', 'text': 'Gewürztraminer'}, {'id': 'B', 'text': 'Riesling'}, {'id': 'C', 'text': 'Spätburgunder'}, {'id': 'D', 'text': 'Grauburgunder'}]",D,"[1] === Chile ===

Pinot noir is produced at the Leyda Valley, one of the minor wine districts of the Aconcagua wine region of Chile and in the southern district Biobio.
---
[2] Grauburgunder may be used for varietal Alsace Grand Cru AOC and the late harvest wines Vendange Tardive and Sélection de Grains Nobles.",,,,,,,,,,,
cb444d22-d7fb-4eb3-9c46-80f2638b85f2,WB-GRP-0933-L2,comparative,llama,grape_varieties,2,analysis,"Which grape variety is associated with the warm climate regions of Malmesbury, Wellington, and Paarl in South Africa?","[{'id': 'A', 'text': 'Tempranillo'}, {'id': 'B', 'text': 'Barbera'}, {'id': 'C', 'text': 'Sangiovese'}, {'id': 'D', 'text': 'Nebbiolo'}]",B,"[1] South African producers have begun widespread plantings of the grape in the warm climate regions of Malmesbury, Wellington and Paarl.
---
[2] Although the DOCG regulations for Barolo and Barbaresco require the wines to be made from Nebbiolo only, Nebbiolo Rosé remains permitted in practice.",,,,,,,,,,,
103d9292-a21d-4fe6-a832-4d35ce081713,WB-VIT-0828-L4,scenario_synthesis,chatgpt,viticulture,4,application,"A winery is preparing to replant a block after declining vine performance. During root inspection, the viticulture team finds swollen deformities caused by a pest that enters the root and triggers enlarged feeding cells. The site manager also learns that runoff from an adjacent property sometimes enters the irrigation source, and that another soil pest in the area can spread grapevine viruses. For the replant plan, which action is the most defensible priority?","[{'id': 'A', 'text': 'Focus first on removing the virus-carrying soil vectors before re-establishment, while also preventing irrigation or drainage water from bringing nematodes onto the site'}, {'id': 'B', 'text': 'Proceed with planting immediately because the main concern is the visible root swelling, which does not affect virus risk'}, {'id': 'C', 'text': 'Treat only the gall-forming root pest, because the virus issue is unrelated to nematodes in vineyard soils'}, {'id': 'D', 'text': 'Rely on river-fed irrigation since soil pests move mainly through planting material rather than water'}]",A,"[1] Nematodes are also moved and introduced by water, either through flooding or drainage, through irrigation with water drained from a neighboring field or drawn from rivers that have passed through infested areas.
---
[2] Root knot nematodes are sedentary endoparasites penetrating into roots and inducing giant cell formation, usually resulting in root galls .
---
[3] The viruses transmitted by dagger nematodes are classified as Nepoviruses and it is important to attempt elimination of their vectors prior to establishing a new vineyard.",,,,,,,,,,,
5e4c469e-320b-4640-b0c6-fff330948f15,WB-BIZ-0480-L2,fact_to_question,llama,wine_business,2,recall,What is the median price of Chardonnay wines from Colchagua Valley?,"[{'id': 'A', 'text': '$15'}, {'id': 'B', 'text': '$12'}, {'id': 'C', 'text': '$25'}, {'id': 'D', 'text': '$20'}]",B,[1] Chardonnay wines from Colchagua Valley have a median price of $12.,,,,,,,,,,,
d11e96ef-2fc0-47ad-84da-7376cd8946a9,WB-GRP-1218-L3,comparative,gemini,grape_varieties,3,analysis,"Which viticultural region features Cabernet Sauvignon as its foremost cultivated vine, while also supporting thriving plantings of Roussanne, Viognier, Semillon, Grenache, and Syrah?","[{'id': 'A', 'text': 'North Yuba AVA'}, {'id': 'B', 'text': 'Santa Ynez Valley AVA'}, {'id': 'C', 'text': 'Central Coast AVA'}, {'id': 'D', 'text': 'Paso Robles AVA'}]",A,"[1] Central Coast AVA have been expanded twice, include portions of six counties where approximately 100,000 acres (40,469 ha) cultivated with Chardonnay being more than half of the varietal.
---
[2] Cabernet Sauvignon is the primary wine grape grown with Rhône varietals Syrah, Grenache, Semillon, Viognier and Roussanne also flourishing.",,,,,,,,,,,
473c6a9f-b356-4228-8827-681e9dd2e777,WB-REG-1389-L2,template,template_only,wine_regions,1,recall,The Entre-deux-Mers appellation sits within which region?,"[{'id': 'A', 'text': 'Vouvray'}, {'id': 'B', 'text': 'Gauthier'}, {'id': 'C', 'text': 'Bordeaux'}, {'id': 'D', 'text': 'Nice'}]",C,[1] Entre-deux-Mers is an AOC appellation in the Bordeaux region of France.,,,,,,,,,,,
